job_id,job_posting_url,company_name,title,location,description_clean,desc_len,work_type,contract_type,contract_type_raw,remote_allowed,salary_min,salary_max,pay_period_raw,currency,salary_source,pay_period,salary_suspect,salary_unit_conflict,salary_annual_min,salary_annual_max,salary_outlier_monthly,salary_outlier_hourly,title_hint,years_hint,experience_label,is_confident,platform_experience_label,scraped_time_ms,original_listed_time,lang
doradca-klienta-w-sklepie-CID4-ID17KLk6,https://www.olx.pl/oferta/praca/doradca-klienta-w-sklepie-CID4-ID17KLk6.html,UNKNOWN,Doradca Klienta w sklepie,Zielona Góra,"Tytuł stanowiska: Doradca klienta, Lokalizacja: Zielona Góra, Focus Mall Zakres obowiązków: Aktywna sprzedaż odzieży i akcesoriów. Profesjonalne doradztwo i pomoc klientom w doborze produktów. Utrzymywanie porządku i estetyki na sali sprzedaży. Obsługa kasy fiskalnej i terminala płatniczego. Przyjmowanie zwrotów i reklamacji. Wymagania: Doświadczenie na podobnym stanowisku (mile widziane). Wysoka kultura osobista. Zainteresowanie modą i produktami odzieżowymi. Umiejętność pracy w zespole. Oferujemy: Stabilne zatrudnienie. Atrakcyjne wynagrodzenie. Możliwość rozwoju zawodowego. Zniżki pracownicze na asortyment. Przyjazną atmosferę w pracy.",646,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760214148000,1760214148000,pl
technik-dentystyczny-ortodoncja-umowa-o-prace-wysokie-premie-CID4-ID15em1D,https://www.olx.pl/oferta/praca/technik-dentystyczny-ortodoncja-umowa-o-prace-wysokie-premie-CID4-ID15em1D.html,UNKNOWN,"Technik Dentystyczny ortodoncja - umowa o pracę, wysokie premie","Warszawa, Białołęka","Poszukujemy dyplomowanego technika dentystycznego z doświadczeniem w wykonywaniu aparatów ortodontycznych. Oferujemy pracę w stałych godzinach, stałe wynagrodzenie i premię. Miejsce pracy: Warszawa ul. Bruszewska",212,FULL_TIME,"Umowa o dzieło, Umowa o pracę, Samozatrudnienie, Umowa zlecenie","Umowa o dzieło, Umowa o pracę, Samozatrudnienie, Umowa zlecenie",,5000.0,10000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,60000.0,120000.0,False,False,,,,False,,1760214148000,1760214148000,pl
pracownik-dzialu-krojowni-carlex-design-CID4-ID17M2xJ,https://www.olx.pl/oferta/praca/pracownik-dzialu-krojowni-carlex-design-CID4-ID17M2xJ.html,UNKNOWN,Pracownik Działu Krojowni Carlex Design,Bielsko-Biała,"Pracownik Działu Krojowni Dołącz do ekipy Carlex Design! Szukamy osoby do działu krojowni – jeśli masz doświadczenie przy maszynach tnących lub pracy w krojowni, odezwij się do nas! Chcesz pracować w firmie, która realizuje projekty do najbardziej ekskluzywnych aut w Europie? Dobrze czujesz się przy pracy z materiałem i masz techniczne zacięcie? Zapraszamy! Carlex Design – jesteśmy znani z tworzenia spektakularnych wnętrz samochodowych, które trafiają do klientów w całej Europie. Teraz szukamy wsparcia do działu krojowni – może właśnie Ciebie? Co oferujemy? Pracę na jedną zmianę (z możliwością pracy zmianowej w przyszłości), Stabilne zatrudnienie – bez kombinowania, Wdrożenie i szkolenie z obsługi maszyn, Przyjazną atmosferę i zgrany zespół, Pracę przy wyjątkowych projektach. Kogo szukamy? Kobiety lub mężczyzny z doświadczeniem w krojowni lub obsłudze maszyn tnących (np. Cutter), Osoby gotowej do pracy zmianowej (na ten moment jedna zmiana), Dokładnej i zaangażowanej. Zainteresowany / Zainteresowana? Zadzwoń, napisz, przyjdź – porozmawiamy! Dołącz do Carlex Design i bądź częścią czegoś wyjątkowego.",1115,FULL_TIME,Umowa o pracę,Umowa o pracę,,4500.0,6000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,54000.0,72000.0,False,False,,,,False,,1760214148000,1760214148000,pl
gdansk-lotnisko-mcdonalds-od-4600-do-5300zl-brutto-CID4-ID17Is4d,https://www.olx.pl/oferta/praca/gdansk-lotnisko-mcdonalds-od-4600-do-5300zl-brutto-CID4-ID17Is4d.html,UNKNOWN,Gdańsk Lotnisko McDonald’s od 4600 do 5300zł brutto,"Gdańsk, Matarnia","PRACUJ Z NAMI! McDonald""s Gdańsk Lotnisko - praca do schrrrupania! Pracownik restauracji: już od 4600 do nawet 5300 zł brutto! (przy przepracowaniu 168 godzin) Chcesz pracować w miejscu uwielbianym przez ludzi? Dołącz do zgranej ekipy McDonald""s! Dlaczego warto? McDonald""s to jedna z najczęściej odwiedzanych restauracji na świecie, szerokie możliwości rozwoju, pewność zatrudnienia i niezwykła atmosfera. Aplikuj do McDonald""s i przyrządzaj ludziom to, co lubią najbardziej! Gdańsk Lotnisko McDonald’s od 4600 do 5300zł brutto Co oferujemy? • Umowa o pracę, • Stawka 27.80 zł/h brutto (po przepracowaniu 3 miesięcy wzrasta do 28.80 zł/h brutto), • Dodatki do wynagrodzenia: + 20% stawki za pracę w godzinach nocnych 23:00-7:00, + 4 zł/h brutto do każdej przepracowanej godziny za brak absencji; • Elastyczny grafik i możliwość pracy w niepełnym wymiarze godzin, • Zniżki na nasze produkty do wszystkich restauracji w Polsce, • Atrakcyjna oferta rabatowa na posiłki w czasie pracy, • Prywatna opieka medyczna i ubezpieczenia na życie, • Możliwość nabycia kart sportowych np. Multisport dla Ciebie i Twoich bliskich. Czego szukamy? • chęci do pracy, • otwartości i komunikatywności, • umiejętności pracy w zespole, • zaświadczenia o niekralności lub chęci jego wyrobienia, • książeczki sanitarno-epidemiologicznej lub chęci jej wyrobienia, • dyspozycyjności w godzinach 04:00-23:00. Pssst: Nie musisz mieć doświadczenia w gastronomii - wszystkiego Cię nauczymy! Co będziesz robić? • przygotowywać burgery, desery i inne pyszności, • sprzedawać je, • kompletować i wydawać zamówienia, • dbać o porządek. Masz smaka na tę ofertę? Aplikuj na Pracuj z nami! Czekamy właśnie na Ciebie!",1680,FULL_TIME,Umowa o pracę,Umowa o pracę,,300.0,,HOURLY,PLN,DESCRIPTION,HOURLY,False,False,604800.0,,False,False,,,,False,,1760214148000,1760214148000,pl
spedytor-w-transporcie-drogowym-CID4-ID17L1qM,https://www.olx.pl/oferta/praca/spedytor-w-transporcie-drogowym-CID4-ID17L1qM.html,UNKNOWN,Spedytor w transporcie drogowym,Kraśnik,"FERECO Sp. z o.o. z siedzibą w Kraśniku woj. lubelskie w związku z dynamicznym rozwojem prowadzi rekrutację na stanowisko : Spedytor w transporcie drogowym ZAKRES OBOWIĄZKÓW Do naszego zespołu poszukujemy doświadczonego spedytora/dyspozytora, który będzie odpowiedzialny za: · Poszukiwanie nowych klientów/przewoźników i utrzymywanie relacji biznesowych z istniejącymi; · Przygotowywanie zamówień i dokumentów; · Negocjowanie cen, warunków i usług z klientem/przewoźnikiem; · Organizacja przewozu pozyskanych ładunków; · Kontrola procesu transportowego oraz rozwiązywanie bieżących problemów związanych z transportem; · Pozyskiwanie zleceń transportów na auta transportu własnego oraz auta podwykonawców; · Budowanie trwałych relacji z klientami i przewoźnikami ; · Raportowanie wykonanych zadań liderowi oddziału; · Stała współpraca z działem sprzedaży i obsługi klienta; Wymagania : · Doświadczenie w spedycji lub logistyce min 1 rok · Dobra znajomość giełd transportowych · Umiejętność pracy pod presja czasu i odporność na stres · Komunikatywność, samodzielność oraz nastawienie na wynik To oferujemy pracę w dynamicznie rozwijającej się firmie, · elastyczne warunki zatrudnienie według preferencji tj umowa o pracę, B2B, zlecenie, · skuteczny system premiowy · możliwość zdobycia unikalnych kompetencji w rozwijającej się branży recyklingu metali w ramach GOZ. z o.o. z siedzibą w Kraśniku ul. Kolejowa 4 , w celu prowadzenia i administrowania procesami rekrutacji do pracy z moim udziałem.""",1496,FULL_TIME,"Umowa o pracę, Samozatrudnienie, Umowa zlecenie","Umowa o pracę, Samozatrudnienie, Umowa zlecenie",,7000.0,9000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,84000.0,108000.0,False,False,,1.0,junior,True,,1760214169000,1760214169000,pl
mcdonalds-dabrowa-gornicza-ujejsce-praca-weekendowa-CID4-ID17D1qw,https://www.olx.pl/oferta/praca/mcdonalds-dabrowa-gornicza-ujejsce-praca-weekendowa-CID4-ID17D1qw.html,UNKNOWN,McDonald’s Dąbrowa Górnicza Ujejsce – praca weekendowa,Dąbrowa Górnicza,"Mieszkasz w Wojkowicach, Ząbkowicach, Ujejscu, Dąbrowie Górniczej, a może w Siewierzu? W tygodniu studiujesz i szukasz pracy na weekend? Dołącz do zgranej ekipy McDonald's. Dlaczego warto? To jedna z najczęściej odwiedzanych restauracji na świecie, szerokie możliwości rozwoju, pewność zatrudnienia i niezwykła atmosfera. Aplikuj do McDonald's i przyrządzaj ludziom to, co lubią najbardziej! Z centrum dojedziesz do nas autobusem 638 (przystanek Ujejsce Kościół). McDonald’s Dąbrowa Górnicza Ujejsce – praca weekendowa Co otrzymasz od nas? • Umowa o pracę • Fantastyczna atmosfera • Możliwość pracy w niepełnym wymiarze czasu pracy praca w weekendy piątek, sobota, niedziela) • Dodatki do wynagrodzenia: + 20% stawki za pracę w godzinach nocnych 23:00-7:00 • Elastyczny grafik i możliwość pracy w niepełnym wymiarze godzin • Zniżki na nasze produkty do wszystkich restauracji w Polsce - Bonifikarta • Atrakcyjna oferta rabatowa na posiłki w czasie pracy • Możliwość nabycia na preferencyjnych warunkach pracodawcy np. kart sportowych Multisport dla Ciebie i Twoich bliskich, grupowego ubezpieczenia na życie Czego szukamy? • chęci do pracy • dyspozycyjność weekendowa • otwartości i komunikatywności • umiejętności pracy w zespole • badania sanitarno- epidemiologiczne Pssst: Nie musisz mieć doświadczenia w gastronomii - wszystkiego Cię nauczymy! Co będziesz robić? • przygotowywać burgery, desery i inne pyszności • sprzedawać je • kompletować i wydawać zamówienia • dbać o porządek Masz smaka na tę ofertę? Aplikuj na lub wypełnij ulotkę rekrutacyjną w restauracji McDonald's w Dąbrowie Górniczej przy ul. Jana Pawła II 22A. Pracuj z nami! Czekamy właśnie na Ciebie!",1669,PART_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760214169000,1760214169000,pl
niania-tarnowskie-gory-CID4-ID17Munw,https://www.olx.pl/oferta/praca/niania-tarnowskie-gory-CID4-ID17Munw.html,UNKNOWN,Niania Tarnowskie Góry,Tarnowskie Góry,"Szukam niani do 11-miesięcznej dziewczynki (wiek korygowany 9 mies.) – Tarnowskie Góry Szukamy ciepłej, empatycznej i doświadczonej nianii z referencjami do opieki nad naszą córeczką. Dziewczynka ma 11 miesięcy (wiek korygowany 9 mies.), jest spokojna i ciekawa świata. Zależy nam na osobie, która potrafi z uważnością towarzyszyć dziecku w rozwoju, zgodnie z ideą pedagogiki Marii Montessori i porozumienia bez przemocy (NVC). Zakres pracy: 4–5 dni w tygodniu, po ok. 5 godzin dziennie (dokładny grafik do ustalenia) Opieka u nas w domu (Tarnowskie Góry) Sporadyczna obecność kamer (dla bezpieczeństwa) Stawka: 35 zł/h na rękę Szukamy osoby, która: ma doświadczenie z niemowlętami i potrafi zapewnić im spokojną, rozwojową opiekę, potrafi współpracować z rodzicami, posiada referencje od poprzednich rodzin. Jeśli czujesz, że to praca dla Ciebie – napisz kilka słów o sobie, swoim doświadczeniu i dołącz kontakt do referencji. Chętnie odpowiemy na pytania i umówimy się na spotkanie zapoznawcze. Tarnowskie Góry 35 zł/h",1020,PART_TIME,Inny,Inny,1,35.0,,HOURLY,PLN,DESCRIPTION,HOURLY,False,False,70560.0,,False,False,,,,False,,1760214170000,1760214170000,pl
pracownik-restauracji-weekendy-i-popoludnia-CID4-ID17CQoe,https://www.olx.pl/oferta/praca/pracownik-restauracji-weekendy-i-popoludnia-CID4-ID17CQoe.html,UNKNOWN,Pracownik restauracji- weekendy i popołudnia,Żyrardów,"Zatrudnimy osoby do pracy w restauracji w godzinach popołudniowych 14-23 oraz w weekendy! Co oferujemy: Stawka 5050-5400 brutto/mies. (przy pełnym etacie) Umowę o pracę od pierwszego dnia Dodatki do wynagrodzenia: Bonus finansowy za polecenie znajomego do pracy Elastyczny grafik i możliwość pracy w niepełnym wymiarze godzin Zniżki na nasze produkty do wszystkich restauracji w Polsce Atrakcyjną ofertę rabatową na posiłki w czasie pracy Prywatną opiekę medyczną i ubezpieczenia na życie - możliwość skorzystania na preferencyjnych warunkach Możliwość nabycia kart sportowych Multisport dla Ciebie i Twoich bliskich Co będziesz robić? przygotowywać burgery, desery i inne pyszności sprzedawać je przyjmować, kompletować i wydawać zamówienia dbać o porządek Czego szukamy? chęci do pracy otwartości i komunikatywności umiejętności pracy w zespole dyspozycyjnośći w weekendy i godziny popołudniowe Nie musisz mieć doświadczenia w gastronomii - wszystkiego Cię nauczymy! Prosimy o kontakt telefoniczny pod numerem 78*******14 lub aplikację na lago-site.pl w zakładce praca",1070,FULL_TIME,Umowa o pracę,Umowa o pracę,,5050.0,5400.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,60600.0,64800.0,False,False,,,,False,,1760214169000,1760214169000,pl
koordynator-ds-administracyjno-logistycznych-CID4-ID17KJm5,https://www.olx.pl/oferta/praca/koordynator-ds-administracyjno-logistycznych-CID4-ID17KJm5.html,UNKNOWN,Koordynator ds. administracyjno - logistycznych,Kalsk,"Firma Agrocoop sp. z o.o. sp. k. Jesteśmy dynamicznie rozwijającą się firmą w branży rolniczej, łączącą wieloletnie doświadczenie z innowacyjnością. Nasza działalność obejmuje produkcję roślinną i zwierzęcą, prowadzoną w dwóch lokalizacjach: w województwie wielkopolskim (Ruchocice k. Grodziska Wlkp.) oraz lubuskim (Kalsk k. Sulechowa). W związku z dalszym rozwojem, poszukujemy: Koordynatora ds. administracyjno - logistycznych, który będzie odpowiedzialny za wsparcie kadry zarządzającej. Miejsce pracy: Kalsk k. Sulechowa Zakres obowiązków: Organizacja i nadzór nad gospodarką magazynową (ewidencje, rozliczenia) przy użyciu systemu AGRINAVIA Planowanie i organizacja prac polowych (siew, nawożenie, ochrona roślin, zbiór). Prowadzenie dokumentacji agronomicznej. Nadzór nad pracą zespołu pracowników gospodarstwa. Współpraca z dostawcami środków produkcji rolnej i serwisami technicznymi. Dbanie o wysoką jakość upraw oraz efektywność produkcji. nadzór nad warsztatem (mile widziana znajomość programu QRmaint). organizacja i realizacja dostaw i rozładunków. Wymagania: Minimum 3 lata doświadczenia na podobnym stanowisku. Umiejętność zarządzania zespołem i organizacji pracy. Prawo jazdy kat. B (mile widziane T). dyspozycyjność. Oferujemy: Stabilne zatrudnienie w oparciu o umowę o pracę. Możliwość rozwoju zawodowego i podnoszenia kwalifikacji. Pracę w nowoczesnym gospodarstwie wyposażonym w najnowsze technologie. Niezbędne narzędzia pracy, w tym samochód służbowy. Przyjazną atmosferę w dynamicznie rozwijającym się zespole. Osoby zainteresowane prosimy o przesłanie CV i listu motywacyjnego przez aplikację. Zastrzegamy sobie prawo odpowiedzi na wybrane oferty. z o.o. sp.k. z siedzibą w Ruchocice zgodnie z ustawą z dnia 29 sierpnia 1997 r. o ochronie danych osobowych (t.j. Dz. U. z 2016 r., poz. 922)”.",1817,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,lead,3.0,lead,True,,1760214168000,1760214168000,pl
mcdonalds-sosnowiec-plaza-pracuj-z-nami-pracownik-restauracji-CID4-ID17KSM5,https://www.olx.pl/oferta/praca/mcdonalds-sosnowiec-plaza-pracuj-z-nami-pracownik-restauracji-CID4-ID17KSM5.html,UNKNOWN,McDonald’s Sosnowiec Plaza – pracuj z nami - Pracownik Restauracji!,Sosnowiec,"PRACUJ Z NAMI! Chcesz pracować w miejscu uwielbianym przez ludzi? Dołącz do zgranej ekipy McDonald's! Dlaczego warto? McDonald's to jedna z najczęściej odwiedzanych restauracji na świecie, szerokie możliwości rozwoju, pewność zatrudnienia i niezwykła atmosfera. Aplikuj do McDonald's i przyrządzaj ludziom to, co lubią najbardziej! McDonald’s Sosnowiec Plaza – pracuj z nami - Pracownik Restauracji! • Umowa o pracę • Minimalna stawka 28 zł/h brutto • Dodatki do wynagrodzenia: - 20% stawki za pracę w godzinach nocnych 23:00-7:00 • Bonus finansowy za polecenie znajomego do pracy, który zostanie z nami na dłużej - 450 zł za każdą osobę na 1/1 lub 3/4 etatu - 200 zł na każdą osobę na 1/2 lub 1/4 etatu • Elastyczny grafik i możliwość pracy w niepełnym wymiarze godzin • Zniżki na nasze produkty do wszystkich restauracji w Polsce • Atrakcyjna oferta rabatowa na posiłki w czasie pracy • Możliwość skorzystania ubezpieczenia na życie • Możliwość nabycia kart sportowych np. Medicover Sport dla Ciebie i Twoich bliskich Czego szukamy? • chęci do pracy • otwartości i komunikatywności • umiejętności pracy w zespole Pssst: Nie musisz mieć doświadczenia w gastronomii - wszystkiego Cię nauczymy! Co będziesz robić? • przygotowywać burgery, desery i inne pyszności • sprzedawać je • kompletować i wydawać zamówienia • dbać o porządek Masz smaka na tę ofertę? Aplikuj na lub wypełnij ulotkę rekrutacyjną w restauracji McDonald's Sosnowiec Plaza - Sienkiewicza 2 Pracuj z nami! Czekamy właśnie na Ciebie!",1499,PART_TIME,Umowa o pracę,Umowa o pracę,,28.0,,HOURLY,PLN,DESCRIPTION,HOURLY,False,False,56448.0,,False,False,,,,False,,1760214190000,1760214190000,pl
pracownik-mcdonalds-krakow-ul-ksiecia-jozefa-28-zl-h-CID4-ID17D7xB,https://www.olx.pl/oferta/praca/pracownik-mcdonalds-krakow-ul-ksiecia-jozefa-28-zl-h-CID4-ID17D7xB.html,UNKNOWN,"Pracownik McDonald’s Kraków, ul. Księcia Józefa-28 zł/h","Kraków, Dębniki","Chcesz pracować w miejscu, które kochają wszyscy? Dołącz do ekipy McDonald's! Dlaczego warto? McDonald's to kultowe miejsce, które odwiedzają ludzie na całym świecie! Jeśli chcesz pracować w fajnej atmosferze, mieć elastyczny grafik i zarabiać pieniądze, to jesteś w dobrym miejscu! McDonald's Kraków, ul. Księcia Józefa - 28 zł/h Pracownik McDonald’s Kraków, ul. Księcia Józefa-28 zł/h Co dla Ciebie mamy? • Umowa o pracę - żadnych stresów, wszystko jasne! • Stawka 28 zł/h brutto - to nasza oferta na start! • Bonusy:• 20% ekstra za nocną zmianę (23:00-7:00) • 2 zł więcej za pracę w niedzielę i święta • Bonus za polecenie kumpla do pracy (bo fajnie pracować w towarzystwie!) • Elastyczny grafik - pracuj, kiedy Ci pasuje, nawet na pół etatu! • Zniżki na nasze pyszności w każdej restauracji McDonald's w Polsce • Rabaty na jedzenie w pracy - bo kto nie lubi coś schrupać, kiedy jest w robocie? • Karta Multisport - aktywność fizyczna dla Ciebie i Twoich bliskich! • Owocowy chill - raz w tygodniu dostarczamy świeże owoce • Coś słodkiego w socjalnym - żeby przetrwać długie zmiany • Konkursy z nagrodami! Dodatkowa gotówka, gadżety McDonald's i inne niespodzianki Kogo szukamy? • Ludzi z pozytywnym vibe'em • Komunikatywnych i otwartych na nowe wyzwania • Bez doświadczenia? Nie ma sprawy! My Cię wszystkiego nauczymy. Co będziesz robić? • Przygotowywać burgery, desery i inne pyszności, które rozkochają klientów • Obsługiwać gości - bo to Ty jesteś ich ulubioną częścią McDonald's! • Dbać o porządek w restauracji i ogólnie o dobrą atmosferę w ekipie • Kompletować i wydawać zamówienia - szybka akcja, pełna energia! Brzmi spoko? Wypełnij formularz na lub po prostu wpadnij do McDonald's Kraków ul. Księcia Józefa 20A! Czekamy na Ciebie!",1743,FULL_TIME,Umowa o pracę,Umowa o pracę,,28.0,,HOURLY,PLN,DESCRIPTION,HOURLY,False,False,56448.0,,False,False,,,,False,,1760214189000,1760214189000,pl
wsparcie-w-dziale-ksiegowosci-praca-dla-studenta-CID4-ID17MDUx,https://www.olx.pl/oferta/praca/wsparcie-w-dziale-ksiegowosci-praca-dla-studenta-CID4-ID17MDUx.html,UNKNOWN,Wsparcie w dziale księgowości - praca dla studenta,"Warszawa, Włochy","W dziale księgowości będziesz odpowiedzialny za: • wsparcie głównego księgowe w rozliczaniu kont (środki pieniężne w drodze), • księgowanie i rozliczanie wpływu płatności od klientów, • uzgadnianie rozliczeń i kontrolę kont rozrachunkowych, • dbanie o satysfakcję klienta w zakresie rozliczeń jego płatności, • kontakt z klientem w celu uzgadniania bieżących płatności. Chętnie zaprosimy Cię do współpracy, jeżeli: • jesteś studentem/ką lub absolwentem/ką kierunków: finanse i rachunkowość/ ekonomia/ matematyka lub podobne, • jesteś dyspozycyjny/a około 8 godzin dziennie od poniedziałku do piątku, • znasz podstawowe zagadnienia związane z księgowością, • nie masz problemów z obsługą programów z pakietu MS Office (w szczególności Excel), • masz wysoko rozwinięte umiejętności komunikacyjne (rozmowy telefoniczne) oraz potrafisz organizować swoją pracę. Oferujemy: • współpracę w oparciu o umowę zlecenie, • możliwość zdobycia dużej dawki praktycznej wiedzy z zakresu księgowości, • elastyczne godziny rozpoczęcia dnia pracy, • wsparcie zespołu podczas uczenia się nowych obowiązków, • możliwość dalszego rozwoju zawodowego w strukturach firmy,",1147,PART_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,,,,False,,1760214189000,1760214189000,pl
centrum-medyczne-dp-med-jablonna-rejestratorka-medyczna-CID4-ID17LuxV,https://www.olx.pl/oferta/praca/centrum-medyczne-dp-med-jablonna-rejestratorka-medyczna-CID4-ID17LuxV.html,UNKNOWN,Centrum Medyczne DP MED Jabłonna - Rejestratorka Medyczna,Jabłonna,"Centrum Medyczne DP MED w Jabłonnie poszukuje rejestratorki medycznej Obowiązki: - osobista i telefoniczna obsługa pacjenta - umawianie na wizyty do specjalistów - przyjmowanie płatności - autoryzacja usług z pakietów medycznych - udzielanie informacji dotyczących zakresu świadczonych usług - praca zmianowa: 7-15, 13-21 Wymagania: - sprawna obsługa komputera - dyspozycyjność - odporność na stres - komunikatywność, empatia i orientacja na pacjenta Osoby zainteresowane ofertą prosimy o przesłanie CV. Informujemy, że skontaktujemy się tylko z wybranymi kandydatami.",568,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760214224000,1760214224000,pl
instalator-sieci-swiatlowodowych-ftth-lodz-CID4-ID118gj2,https://www.olx.pl/oferta/praca/instalator-sieci-swiatlowodowych-ftth-lodz-CID4-ID118gj2.html,UNKNOWN,Instalator sieci światłowodowych FTTH - Łódź,"Łódź, Śródmieście","Poszukujemy: Instalator sieci światłowodowych FTTH Miejsce pracy: Łódź i okolice TKMA sp. z o.o., poszukuje instalatorów Wymagania: · wykonywanie instalacji kabli światłowodowych, · umiejętność obsługi elektronarzędzi, · dyspozycyjność, · mile widziane posiadanie uprawnień elektrycznych do eksploatacji SEP 1kV, · prawo jazdy kat. B (najlepiej swój samochód), · znajomość technik światłowodowych z zakresu instalacji światłowodowych w budynkach i kanalizacji teletechnicznej oraz budowy rurociągów i kanalizacji kablowej będzie dodatkowym atutem. · mile widziana jest umiejętność spawania Obowiązki: 1. Czytanie dokumentacji technicznej, 2. Wykonywanie zleconych instalacji kablowych wewnątrz budynkowych / napowietrznych 3. Spawanie kabli światłowodowych, 4. Opracowanie dokumentacji technicznej, 5. Zaciąganie kabli w kanalizacji, 6. Wykonywanie zleconych prac budowlanych związanych z instalacjami kabli, 7. Wykonywanie paszportyzacji i przeglądu sieci. Oferujemy: · preferowana forma współpracy to samozatrudnienie / B2B jednak nie wykluczamy umowy zlecenia. nr 133, poz. 883 z późniejszymi zmianami). Jednocześnie wyrażam zgodę na przekazanie moich danych osobowych spółce TKMA Sp. z o.o.",1194,FULL_TIME,"Umowa o dzieło, Inny, Umowa o pracę, Umowa zlecenie","Umowa o dzieło, Inny, Umowa o pracę, Umowa zlecenie",,4000.0,10000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,48000.0,120000.0,False,False,,,,False,,1760214224000,1760214224000,pl
laborant-branza-spozywcza-CID4-ID177leB,https://www.olx.pl/oferta/praca/laborant-branza-spozywcza-CID4-ID177leB.html,UNKNOWN,Laborant - branża spożywcza,Chechło Pierwsze,"Chcesz mieć realny wpływ na jakość produktów, które trafiają na rynek? Interesuje Cię praca, w której Twoja dokładność ma znaczenie? Dołącz do naszego zespołu w branży spożywczej! FFMW w Chechle pierwszym pod Pabianicami (okolice Pabianic)w związku z dynamicznym rozwojem działalności poszukuje osób zainteresowanych pracą na stanowisko: LABORANT Oferujemy: Stabilne zatrudnienie na podstawie umowy o pracę – od początku! Atrakcyjne wynagrodzenie – podstawa + premia; Premie za polecenia – nawet do 1500 zł brutto za polecenie znajomego; Rozwój zawodowy – stawiamy na awanse wewnętrzne i szkolenia; Pakiet benefitów: prywatna opieka medyczna, dofinansowanie do Karty Multisport, ubezpieczenie na życie na preferencyjnych warunkach, codzienne dofinansowanie do posiłków, darmowy parking i… pyszne paczki lodowe! Świetna lokalizacja – tylko 2 minuty pieszo od stacji PKP – łatwy dojazd z okolicznych miejscowości! Obowiązki: Pobieranie próbek surowców, opakowań, półproduktów i wyrobów gotowych do analiz; Wykonywanie analiz fizyko-chemicznych, sensorycznych i ocena zgodności ze specyfikacją; Zatwierdzanie surowców i opakowań do dalszego etapu produkcji; Prowadzenie dokumentacji i raportowanie wyników badań; Kontrola czystości maszyn, urządzeń oraz hali produkcyjnej; Bliska współpraca z działem produkcji – razem dbamy o najwyższą jakość! Wymagania: Podstawowa znajomość standardów systemów jakości (np. HACCP, IFS, BRC); Wykształcenie kierunkowe– mile widziane kierunki: chemia spożywcza, technologia żywności, mikrobiologia, biotechnologia; Chęć nauki i podnoszenia kwalifikacji – rozwój to dla nas priorytet; Gotowość do pracy w systemie 3-zmianowym oraz w warunkach chłodniczych (ciepłą odzież zapewniamy!); Książeczka do celów sanitarno-epidemiologicznych (jeśli jej nie masz – poczekamy na jej wyrobienie). Aplikuj do nas śmiało! Nie mroź swoich działań! Analizy aplikacji dokonujemy z dużym zaangażowaniem. Kontakt z naszej strony następuje często jeszcze tego samego dnia lub kolejnego, a maksymalny czas na odzew to 5 dni roboczych. Jeśli nie skontaktujemy się z Tobą w przypadku tej rekrutacji, zachęcamy do wyrażenia zgody na udział w przyszłych procesach – a być może już za jakiś czas będziemy w stanie zaoferować Ci bardziej dopasowaną i atrakcyjniejszą propozycję współpracy. Dziękujemy za poświęcony czas oraz zainteresowanie naszym ogłoszeniem. Cieszymy się, że chcesz dołączyć do naszej lodowej społeczności. Etapy rekrutacji: 1. Odbieram i analizuję Twoje CV 2. Dzwonię do Ciebie, umawiamy się na rozmowę online i poznajemy się 3. Spotykasz się z przyszłym przełożonym (online lub na miejscu) 4. Organizujemy zatrudnienie! Kim jesteśmy? Od ponad 20 lat produkujemy dla wszystkich miłośników dobrych lodów i deserów mrożonych produkty, które są dostępne już nie tylko w Polsce, ale również w Europie, Azji, Afryce czy Ameryce Południowej! Nie stoimy w miejscu, stale się rozwijamy, udoskonalając swoje receptury, aby zaskakiwać Ciebie pysznymi lodami. Znajdujemy niekonwencjonalne rozwiązania, dzięki którym jesteśmy w stanie zaspokoić kubki smakowe nawet najbardziej wymagających klientów. Nasza wykwalifikowana kadra ekspertów dba o to, by dostarczany produkt spełniał wymagania najwyższej jakości, zarówno pod kątem receptury, jak i faktury czy opakowań. Możesz rozwijać się z nami zawodowo w dwóch nowoczesnych zakładach produkcyjnych: w Kaliszu oraz w Chechle Pierwszym lub w biurze handlowym w Łodzi.",3427,FULL_TIME,Umowa o pracę,Umowa o pracę,0,500.0,,,PLN,DESCRIPTION,,False,False,,,False,False,,,,False,,1760214223000,1760214223000,pl
